drug1,drug2,cancer,cell line,score,seneitive10,cut4,drug_combination,drug1name,drug2name,depmap_id
745750,763371,Ovarian Cancer,OVCAR-8,-2,0,0,745750-763371,Lapatinib ditosylate,Ruxolitinib,ACH-000696
745750,763371,Ovarian Cancer,SK-OV-3,-0.555555556,0,0,745750-763371,Lapatinib ditosylate,Ruxolitinib,ACH-000811
745750,763371,Prostate Cancer,PC-3,0.888888889,0,0,745750-763371,Lapatinib ditosylate,Ruxolitinib,ACH-000090
745750,763371,Renal Cancer,786-0,0,0,0,745750-763371,Lapatinib ditosylate,Ruxolitinib,ACH-000649
745750,763371,Renal Cancer,A-498,0.333333333,0,0,745750-763371,Lapatinib ditosylate,Ruxolitinib,ACH-000555
745750,763371,Renal Cancer,ACHN,-1.666666667,0,0,745750-763371,Lapatinib ditosylate,Ruxolitinib,ACH-000046
745750,763371,Renal Cancer,CAKI-1,-9,0,0,745750-763371,Lapatinib ditosylate,Ruxolitinib,ACH-000433
747599,747971,Breast Cancer,BT-549,-2.111111111,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000288
747599,747971,Breast Cancer,HS 578T,-7.777777778,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000148
747599,747971,Breast Cancer,MCF7,-1.333333333,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000019
747599,747971,Breast Cancer,MDA-MB-231,-2.111111111,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000768
747599,747971,Breast Cancer,MDA-MB-468,-2.111111111,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000849
747599,747971,Breast Cancer,T-47D,-7.555555556,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000147
747599,747971,CNS Cancer,SF-268,-4.444444444,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000655
747599,747971,CNS Cancer,SF-295,-5.777777778,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000376
747599,747971,CNS Cancer,U251,-11.22222222,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000232
747599,747971,Colon Cancer,HCT 116,-4.888888889,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000971
747599,747971,Colon Cancer,HCT-15,-8.333333333,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000997
747599,747971,Colon Cancer,KM12,-8.555555556,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000969
747599,747971,Colon Cancer,SW-620,-12.66666667,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000651
747599,747971,Leukemia,K-562,15.88888889,1,1,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000551
747599,747971,Leukemia,RPMI-8226,-11.66666667,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000817
747599,747971,Melanoma,LOX IMVI,-9.333333333,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000750
747599,747971,Melanoma,SK-MEL-2,0.444444444,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-001190
747599,747971,Melanoma,SK-MEL-28,-13,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000615
747599,747971,Melanoma,SK-MEL-5,-4.222222222,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000730
747599,747971,Melanoma,UACC-257,-4.222222222,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000579
747599,747971,Melanoma,UACC-62,-7.222222222,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000425
747599,747971,Non-Small Cell Lung Cancer,A549,-3.777777778,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000681
747599,747971,Non-Small Cell Lung Cancer,EKVX,-2.888888889,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000706
747599,747971,Non-Small Cell Lung Cancer,HOP-62,-7.555555556,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000861
747599,747971,Non-Small Cell Lung Cancer,NCI-H23,-4.333333333,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000900
747599,747971,Non-Small Cell Lung Cancer,NCI-H460,-0.777777778,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000463
747599,747971,Non-Small Cell Lung Cancer,NCI-H522,-7.666666667,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000343
747599,747971,Ovarian Cancer,IGROV1,1.222222222,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000966
747599,747971,Ovarian Cancer,OVCAR-3,-8.111111111,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000001
747599,747971,Ovarian Cancer,OVCAR-4,-14.22222222,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000617
747599,747971,Ovarian Cancer,OVCAR-8,-4.111111111,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000696
747599,747971,Ovarian Cancer,SK-OV-3,-6.555555556,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000811
747599,747971,Prostate Cancer,PC-3,-5.333333333,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000090
747599,747971,Renal Cancer,786-0,-8.222222222,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000649
747599,747971,Renal Cancer,A-498,0.333333333,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000555
747599,747971,Renal Cancer,ACHN,-8,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000046
747599,747971,Renal Cancer,CAKI-1,-19.11111111,0,0,747599-747971,Nilotinib,Sorafenib tosylate,ACH-000433
747599,747972,Breast Cancer,BT-549,-5.333333333,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000288
747599,747972,Breast Cancer,HS 578T,-6.111111111,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000148
747599,747972,Breast Cancer,MCF7,-0.333333333,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000019
747599,747972,Breast Cancer,MDA-MB-231,1.555555556,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000768
747599,747972,Breast Cancer,MDA-MB-468,-0.555555556,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000849
747599,747972,Breast Cancer,T-47D,-0.444444444,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000147
747599,747972,CNS Cancer,SF-268,-6.555555556,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000655
747599,747972,CNS Cancer,SF-295,0.222222222,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000376
747599,747972,CNS Cancer,U251,-5.111111111,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000232
747599,747972,Colon Cancer,HCT 116,-5.666666667,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000971
747599,747972,Colon Cancer,HCT-15,-3.888888889,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000997
747599,747972,Colon Cancer,KM12,-13.33333333,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000969
747599,747972,Colon Cancer,SW-620,-4.333333333,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000651
747599,747972,Leukemia,HL-60(TB),-3.666666667,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000002
747599,747972,Leukemia,K-562,-6.888888889,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000551
747599,747972,Leukemia,RPMI-8226,-0.777777778,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000817
747599,747972,Melanoma,LOX IMVI,-9,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000750
747599,747972,Melanoma,SK-MEL-2,-22.22222222,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-001190
747599,747972,Melanoma,SK-MEL-28,-2.444444444,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000615
747599,747972,Melanoma,SK-MEL-5,-1.888888889,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000730
747599,747972,Melanoma,UACC-257,-3.777777778,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000579
747599,747972,Melanoma,UACC-62,-3,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000425
747599,747972,Non-Small Cell Lung Cancer,A549,-3.777777778,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000681
747599,747972,Non-Small Cell Lung Cancer,EKVX,-4.333333333,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000706
747599,747972,Non-Small Cell Lung Cancer,HOP-62,-7,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000861
747599,747972,Non-Small Cell Lung Cancer,NCI-H23,-7.666666667,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000900
747599,747972,Non-Small Cell Lung Cancer,NCI-H460,-4.333333333,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000463
747599,747972,Non-Small Cell Lung Cancer,NCI-H522,-4.444444444,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000343
747599,747972,Ovarian Cancer,IGROV1,-1.888888889,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000966
747599,747972,Ovarian Cancer,OVCAR-3,-1.222222222,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000001
747599,747972,Ovarian Cancer,OVCAR-4,-6.666666667,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000617
747599,747972,Ovarian Cancer,OVCAR-8,-1.555555556,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000696
747599,747972,Ovarian Cancer,SK-OV-3,-3.777777778,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000811
747599,747972,Prostate Cancer,PC-3,-3,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000090
747599,747972,Renal Cancer,786-0,-2.888888889,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000649
747599,747972,Renal Cancer,A-498,-5.111111111,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000555
747599,747972,Renal Cancer,ACHN,1.222222222,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000046
747599,747972,Renal Cancer,CAKI-1,-5,0,0,747599-747972,Nilotinib,Lenalidomide,ACH-000433
747599,747973,Breast Cancer,BT-549,-3.777777778,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000288
747599,747973,Breast Cancer,HS 578T,2.666666667,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000148
747599,747973,Breast Cancer,MCF7,4.777777778,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000019
747599,747973,Breast Cancer,MDA-MB-231,1.666666667,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000768
747599,747973,Breast Cancer,MDA-MB-468,-0.444444444,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000849
747599,747973,Breast Cancer,T-47D,-0.777777778,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000147
747599,747973,CNS Cancer,SF-268,0.555555556,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000655
747599,747973,CNS Cancer,SF-295,-5,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000376
747599,747973,CNS Cancer,U251,-5.666666667,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000232
747599,747973,Colon Cancer,HCT 116,3.333333333,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000971
747599,747973,Colon Cancer,HCT-15,1.444444444,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000997
747599,747973,Colon Cancer,KM12,-7.333333333,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000969
747599,747973,Colon Cancer,SW-620,-2.888888889,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000651
747599,747973,Leukemia,HL-60(TB),-0.666666667,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000002
747599,747973,Leukemia,K-562,11.11111111,1,1,747599-747973,Nilotinib,Ixabepilone,ACH-000551
747599,747973,Leukemia,RPMI-8226,12,1,1,747599-747973,Nilotinib,Ixabepilone,ACH-000817
747599,747973,Melanoma,SK-MEL-2,2,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-001190
747599,747973,Melanoma,SK-MEL-28,1.888888889,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000615
747599,747973,Melanoma,SK-MEL-5,5.444444444,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000730
747599,747973,Melanoma,UACC-257,0.111111111,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000579
747599,747973,Melanoma,UACC-62,6.333333333,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000425
747599,747973,Non-Small Cell Lung Cancer,A549,1.555555556,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000681
747599,747973,Non-Small Cell Lung Cancer,EKVX,6.333333333,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000706
747599,747973,Non-Small Cell Lung Cancer,HOP-62,5.777777778,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000861
747599,747973,Non-Small Cell Lung Cancer,NCI-H23,3.777777778,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000900
747599,747973,Non-Small Cell Lung Cancer,NCI-H460,1.222222222,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000463
747599,747973,Non-Small Cell Lung Cancer,NCI-H522,-5.666666667,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000343
747599,747973,Ovarian Cancer,IGROV1,4.444444444,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000966
747599,747973,Ovarian Cancer,OVCAR-3,0.555555556,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000001
747599,747973,Ovarian Cancer,OVCAR-4,2.888888889,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000617
747599,747973,Ovarian Cancer,OVCAR-8,-2.888888889,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000696
747599,747973,Ovarian Cancer,SK-OV-3,10,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000811
747599,747973,Prostate Cancer,PC-3,0.888888889,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000090
747599,747973,Renal Cancer,786-0,7,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000649
747599,747973,Renal Cancer,A-498,6.888888889,0,1,747599-747973,Nilotinib,Ixabepilone,ACH-000555
747599,747973,Renal Cancer,ACHN,-2.111111111,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000046
747599,747973,Renal Cancer,CAKI-1,2.777777778,0,0,747599-747973,Nilotinib,Ixabepilone,ACH-000433
747599,747974,Breast Cancer,BT-549,-7.888888889,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000288
747599,747974,Breast Cancer,HS 578T,-5.666666667,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000148
747599,747974,Breast Cancer,MCF7,-6.555555556,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000019
747599,747974,Breast Cancer,MDA-MB-231,-2.888888889,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000768
747599,747974,Breast Cancer,MDA-MB-468,-1.222222222,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000849
747599,747974,Breast Cancer,T-47D,1.555555556,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000147
747599,747974,CNS Cancer,SF-268,7,0,1,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000655
747599,747974,CNS Cancer,SF-295,-3.444444444,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000376
747599,747974,CNS Cancer,U251,-3.111111111,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000232
747599,747974,Colon Cancer,HCT 116,0.888888889,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000971
747599,747974,Colon Cancer,HCT-15,-7.888888889,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000997
747599,747974,Colon Cancer,KM12,-9.555555556,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000969
747599,747974,Colon Cancer,SW-620,-7.333333333,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000651
747599,747974,Leukemia,HL-60(TB),-19.77777778,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000002
747599,747974,Leukemia,K-562,9.333333333,0,1,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000551
747599,747974,Leukemia,RPMI-8226,-10.44444444,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000817
747599,747974,Melanoma,LOX IMVI,12.77777778,1,1,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000750
747599,747974,Melanoma,SK-MEL-2,-3.777777778,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-001190
747599,747974,Melanoma,SK-MEL-28,-5.888888889,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000615
747599,747974,Melanoma,SK-MEL-5,-15.22222222,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000730
747599,747974,Melanoma,UACC-257,-5.555555556,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000579
747599,747974,Melanoma,UACC-62,4.222222222,0,1,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000425
747599,747974,Non-Small Cell Lung Cancer,A549,-3.555555556,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000681
747599,747974,Non-Small Cell Lung Cancer,EKVX,-3.666666667,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000706
747599,747974,Non-Small Cell Lung Cancer,HOP-62,-2.444444444,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000861
747599,747974,Non-Small Cell Lung Cancer,NCI-H23,-8,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000900
747599,747974,Non-Small Cell Lung Cancer,NCI-H460,-1.333333333,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000463
747599,747974,Non-Small Cell Lung Cancer,NCI-H522,-15.33333333,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000343
747599,747974,Ovarian Cancer,IGROV1,-3,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000966
747599,747974,Ovarian Cancer,OVCAR-3,-4.444444444,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000001
747599,747974,Ovarian Cancer,OVCAR-4,1,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000617
747599,747974,Ovarian Cancer,OVCAR-8,-3.777777778,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000696
747599,747974,Ovarian Cancer,SK-OV-3,-1,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000811
747599,747974,Prostate Cancer,PC-3,-4,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000090
747599,747974,Renal Cancer,786-0,-0.333333333,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000649
747599,747974,Renal Cancer,A-498,-13.88888889,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000555
747599,747974,Renal Cancer,ACHN,2.444444444,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000046
747599,747974,Renal Cancer,CAKI-1,-6.444444444,0,0,747599-747974,Nilotinib,Raloxifene hydrochloride,ACH-000433
747599,749226,Breast Cancer,BT-549,-4.888888889,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000288
747599,749226,Breast Cancer,HS 578T,-3.333333333,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000148
747599,749226,Breast Cancer,MCF7,1.888888889,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000019
747599,749226,Breast Cancer,MDA-MB-231,-4.555555556,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000768
747599,749226,Breast Cancer,MDA-MB-468,-2.333333333,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000849
747599,749226,Breast Cancer,T-47D,1.333333333,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000147
747599,749226,CNS Cancer,SF-268,0,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000655
747599,749226,CNS Cancer,SF-295,-6.666666667,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000376
747599,749226,CNS Cancer,U251,-6,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000232
747599,749226,Colon Cancer,HCT 116,-1.444444444,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000971
747599,749226,Colon Cancer,HCT-15,-6,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000997
747599,749226,Colon Cancer,KM12,-3,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000969
747599,749226,Colon Cancer,SW-620,-6.666666667,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000651
747599,749226,Leukemia,HL-60(TB),-17.66666667,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000002
747599,749226,Leukemia,K-562,10.66666667,1,1,747599-749226,Nilotinib,Abiraterone,ACH-000551
747599,749226,Leukemia,RPMI-8226,-4,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000817
747599,749226,Melanoma,SK-MEL-2,1.888888889,0,0,747599-749226,Nilotinib,Abiraterone,ACH-001190
747599,749226,Melanoma,SK-MEL-28,2.666666667,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000615
747599,749226,Melanoma,SK-MEL-5,-12.11111111,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000730
747599,749226,Melanoma,UACC-257,-8.777777778,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000579
747599,749226,Melanoma,UACC-62,3.888888889,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000425
747599,749226,Non-Small Cell Lung Cancer,A549,-2.222222222,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000681
747599,749226,Non-Small Cell Lung Cancer,EKVX,-9.222222222,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000706
747599,749226,Non-Small Cell Lung Cancer,HOP-62,-4.111111111,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000861
747599,749226,Non-Small Cell Lung Cancer,NCI-H23,-1.777777778,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000900
747599,749226,Non-Small Cell Lung Cancer,NCI-H460,-4.111111111,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000463
747599,749226,Non-Small Cell Lung Cancer,NCI-H522,-0.777777778,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000343
747599,749226,Ovarian Cancer,IGROV1,-0.111111111,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000966
747599,749226,Ovarian Cancer,OVCAR-3,-10.33333333,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000001
747599,749226,Ovarian Cancer,OVCAR-4,-9.777777778,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000617
747599,749226,Ovarian Cancer,OVCAR-8,-6.444444444,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000696
747599,749226,Ovarian Cancer,SK-OV-3,0.444444444,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000811
747599,749226,Prostate Cancer,PC-3,-2,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000090
747599,749226,Renal Cancer,786-0,-2.555555556,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000649
747599,749226,Renal Cancer,A-498,-11,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000555
747599,749226,Renal Cancer,ACHN,-8,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000046
747599,749226,Renal Cancer,CAKI-1,-12.66666667,0,0,747599-749226,Nilotinib,Abiraterone,ACH-000433
747599,750690,Breast Cancer,BT-549,-13,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000288
747599,750690,Breast Cancer,HS 578T,-4,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000148
747599,750690,Breast Cancer,MCF7,-6.111111111,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000019
747599,750690,Breast Cancer,MDA-MB-231,-38,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000768
747599,750690,Breast Cancer,MDA-MB-468,-2.222222222,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000849
747599,750690,Breast Cancer,T-47D,-8,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000147
747599,750690,CNS Cancer,SF-268,-19.55555556,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000655
747599,750690,CNS Cancer,SF-295,-6,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000376
747599,750690,CNS Cancer,U251,-7.666666667,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000232
747599,750690,Colon Cancer,HCT 116,-10.22222222,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000971
747599,750690,Colon Cancer,HCT-15,-24.44444444,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000997
747599,750690,Colon Cancer,KM12,2.111111111,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000969
747599,750690,Colon Cancer,SW-620,-2.777777778,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000651
747599,750690,Leukemia,HL-60(TB),-23.66666667,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000002
747599,750690,Leukemia,K-562,15.66666667,1,1,747599-750690,Nilotinib,Sunitinib,ACH-000551
747599,750690,Leukemia,RPMI-8226,-6,0,0,747599-750690,Nilotinib,Sunitinib,ACH-000817
